Latitude,Longitude,Location,Municipality,Crash Type,Year,Crash Count
49.239829,-122.989004,DEER LAKE PKY & ROYAL OAK AVE & TURNING LANE,BURNABY,PDO,2017,1
49.284535,-122.991973,DELTA AVE & DUNDAS ST & N DELTA AVE,BURNABY,PDO,2017,1
49.270106,-122.992178,DELTA AVE & SOUTHLAWN DR,BURNABY,PDO,2017,1
49.279593,-122.99208,DELTA AVE & UNNAMED LANE,BURNABY,PDO,2017,1
49.276444,-122.992138,DELTA AVE & VENABLES ST,BURNABY,PDO,2017,1
49.256125,-122.982379,DOMINION ST & DOUGLAS RD & GODWIN AVE,BURNABY,PDO,2017,1
49.256399,-123.0217,DOMINION ST & ESMOND AVE,BURNABY,PDO,2017,1
49.256141,-122.988999,DOMINION ST & ROYAL OAK AVE,BURNABY,PDO,2017,1
49.25638,-123.019769,DOMINION ST & SMITH AVE,BURNABY,PDO,2017,1
49.220827,-122.980205,DORSET ST & MERRITT AVE,BURNABY,PDO,2017,1
49.271172,-123.015362,DOUGLAS RD & GRANT ST,BURNABY,PDO,2017,1
49.275736,-123.021936,DOUGLAS RD & PARKER ST,BURNABY,PDO,2017,1
49.263266,-122.988358,DOUGLAS RD & SPRINGER AVE,BURNABY,PDO,2017,1
49.257476,-122.982794,DOUGLAS RD & TRANS-CANADA HWY,BURNABY,PDO,2017,1
49.229918,-122.991507,DOVER ST & MARLBOROUGH AVE,BURNABY,PDO,2017,1
49.22193,-122.9928,DUNBLANE AVE & IMPERIAL ST,BURNABY,PDO,2017,1
49.280265,-122.962452,DUNCAN AVE & HASTINGS ST,BURNABY,PDO,2017,1
49.284333,-122.980836,DUNDAS ST & HOLDOM AVE & N HOLDOM AVE,BURNABY,PDO,2017,1
49.284378,-122.983571,DUNDAS ST & HOWARD AVE & N HOWARD AVE,BURNABY,PDO,2017,1
49.276328,-122.953442,DUTHIE AVE & HEWITT ST,BURNABY,PDO,2017,1
49.263909,-122.953393,DUTHIE AVE & MONTECITO DR,BURNABY,PDO,2017,1
49.257648,-122.912116,EASTLAKE DR & GAGLARDI WAY,BURNABY,PDO,2017,1
49.243872,-122.989047,EGLINTON ST & ROYAL OAK AVE,BURNABY,PDO,2017,1
49.222927,-122.982478,ELGIN AVE & KINGSWAY,BURNABY,PDO,2017,1
49.229553,-122.982412,ELGIN AVE & OAKLAND ST,BURNABY,PDO,2017,1
49.250598,-123.017426,ELMWOOD ST & INGLETON AVE,BURNABY,PDO,2017,1
49.250627,-123.019814,ELMWOOD ST & SMITH AVE,BURNABY,PDO,2017,1
49.224387,-122.948082,ELWELL ST & MARY AVE,BURNABY,PDO,2017,1
49.221298,-122.953883,ELWELL ST & WALKER AVE,BURNABY,PDO,2017,1
49.282619,-122.989998,EMPIRE DR & PANDORA ST,BURNABY,PDO,2017,1
49.221937,-122.966228,EMPRESS AVE & IMPERIAL ST,BURNABY,PDO,2017,1
49.255526,-122.937983,ENTERPRISE ST & LAKE CITY WAY,BURNABY,PDO,2017,1
49.278438,-123.021043,ESMOND AVE & GEORGIA ST,BURNABY,PDO,2017,1
49.21591,-122.941683,ETHEL AVE & KINGSWAY,BURNABY,PDO,2017,1
49.245119,-123.015297,FIR ST & MACDONALD AVE,BURNABY,PDO,2017,1
49.264379,-122.924207,FOREST GROVE DR & MERIDIAN PL,BURNABY,PDO,2017,1
49.264633,-122.927541,FOREST GROVE DR & UNDERHILL AVE,BURNABY,PDO,2017,1
49.247898,-123.019831,FOREST ST & SMITH AVE,BURNABY,PDO,2017,1
49.247649,-122.98223,FOREST ST & TEAL AVE,BURNABY,PDO,2017,1
49.230439,-122.988865,FORGLEN DR & ROYAL OAK AVE,BURNABY,PDO,2017,1
49.279107,-122.965832,FRANCES ST & GROVE AVE,BURNABY,PDO,2017,1
49.279086,-122.964662,FRANCES ST & SPERLING AVE,BURNABY,PDO,2017,1
49.279135,-122.987806,FRANCES ST & SPRINGER AVE,BURNABY,PDO,2017,1
49.18763,-122.99264,FRASER PARK DR & TILLICUM ST,BURNABY,PDO,2017,1
49.201305,-123.018197,FRASERWOOD CRT & NORTH FRASER WAY,BURNABY,PDO,2017,1
49.221942,-123.001409,FREDERICK AVE & IMPERIAL ST,BURNABY,PDO,2017,1
49.215791,-123.001319,FREDERICK AVE & IRMIN ST,BURNABY,PDO,2017,1
49.22502,-122.955172,FULTON AVE & IMPERIAL ST,BURNABY,PDO,2017,1
49.278251,-122.994735,GAMMA AVE & GEORGIA ST,BURNABY,PDO,2017,1
49.275548,-122.994775,GAMMA AVE & PARKER ST,BURNABY,PDO,2017,1
49.278366,-123.014245,GEORGIA ST & GILMORE AVE,BURNABY,PDO,2017,1
49.278202,-122.98096,GEORGIA ST & HOLDOM AVE,BURNABY,PDO,2017,1
49.255404,-123.013937,GILMORE AVE & NORFOLK ST,BURNABY,PDO,2017,1
49.280166,-123.014195,GILMORE AVE & PENDER ST,BURNABY,PDO,2017,1
49.27657,-123.014259,GILMORE AVE & VENABLES ST,BURNABY,PDO,2017,1
49.241756,-123.00338,GILPIN ST & WILLINGDON AVE,BURNABY,PDO,2017,1
49.249974,-122.978175,GODWIN AVE & SPROTT ST,BURNABY,PDO,2017,1
49.250845,-122.978169,GODWIN AVE & WOODSWORTH ST,BURNABY,PDO,2017,1
49.250909,-122.940452,GOVERNMENT RD & WINSFORD CRT,BURNABY,PDO,2017,1
49.249031,-122.907694,GOVERNMENT ST & HORNE ST,BURNABY,PDO,2017,1
49.232144,-123.00198,GRAFTON ST & PIONEER AVE,BURNABY,PDO,2017,1
49.232166,-122.997783,GRAFTON ST & SUSSEX AVE,BURNABY,PDO,2017,1
49.232137,-123.003277,GRAFTON ST & WILLINGDON AVE,BURNABY,PDO,2017,1
49.257736,-123.015842,GRANDVIEW HWY HOV OFFRAMP & TRANS-CANADA HWY,BURNABY,PDO,2017,1
49.231055,-123.001989,GRANGE ST & PIONEER AVE,BURNABY,PDO,2017,1
49.270696,-122.970099,GRANT ST & KENSINGTON AVE,BURNABY,PDO,2017,1
49.270288,-123.016332,GRAVELEY ST & MACDONALD AVE,BURNABY,PDO,2017,1
49.216637,-122.999439,GRAY AVE & WATLING ST,BURNABY,PDO,2017,1
49.206771,-123.017895,GREENALL AVE & KEITH ST,BURNABY,PDO,2017,1
49.214821,-123.017971,GREENALL AVE & RUMBLE ST,BURNABY,PDO,2017,1
49.276865,-122.918088,GREENHOUSE LANE & S CAMPUS RD,BURNABY,PDO,2017,1
49.267729,-122.947201,HALIFAX ST & PHILLIPS AVE,BURNABY,PDO,2017,1
49.267982,-122.956312,HALIFAX ST & SHERLOCK AVE,BURNABY,PDO,2017,1
49.267991,-122.97855,HALIFAX ST & WARWICK AVE,BURNABY,PDO,2017,1
49.228862,-122.997667,HAZEL ST & MCKERCHER AVE,BURNABY,PDO,2017,1
49.237366,-122.903507,HAZELNUT PL & SEQUOIA RD,BURNABY,PDO,2017,1
49.278934,-122.910462,HIGHLAND CRT & UNIVERSITY CRES,BURNABY,PDO,2017,1
49.262688,-122.981183,HOLDOM AVE & KINGSLAND DR,BURNABY,PDO,2017,1
49.269802,-122.98115,HOLDOM AVE & WINCH ST,BURNABY,PDO,2017,1
49.263919,-122.964624,HUMMEL ST & SPERLING AVE,BURNABY,PDO,2017,1
49.221971,-123.020631,IMPERIAL ST & JOFFRE AVE,BURNABY,PDO,2017,1
49.224496,-122.956177,IMPERIAL ST & LINDEN AVE,BURNABY,PDO,2017,1
49.221938,-123.018066,IMPERIAL ST & MANDY AVE,BURNABY,PDO,2017,1
49.221953,-123.008862,IMPERIAL ST & MCKAY AVE,BURNABY,PDO,2017,1
49.221914,-122.987064,IMPERIAL ST & PALM AVE,BURNABY,PDO,2017,1
49.22192,-122.981641,IMPERIAL ST & SELLERS AVE,BURNABY,PDO,2017,1
49.272085,-123.018691,INGLETON AVE & KITCHENER ST,BURNABY,PDO,2017,1
49.280196,-123.018639,INGLETON AVE & PENDER ST,BURNABY,PDO,2017,1
49.283375,-122.955899,INLET DR & RIDGE DR & TURNING LANE,BURNABY,PDO,2017,1
49.215657,-122.993948,IRMIN ST & NELSON AVE,BURNABY,PDO,2017,1
49.215718,-123.012372,IRMIN ST & PATTERSON AVE,BURNABY,PDO,2017,1
49.215779,-123.004958,IRMIN ST & SUSSEX AVE,BURNABY,PDO,2017,1
49.23479,-123.017029,JERSEY AVE & THURSTON ST,BURNABY,PDO,2017,1
49.223446,-122.994193,JUBILEE AVE & LENNOX LANE & NELSON AVE,BURNABY,PDO,2017,1
49.229897,-123.007183,KATHLEEN AVE & KEMP ST,BURNABY,PDO,2017,1
49.206802,-123.015165,KEITH ST & ROSEBERRY AVE,BURNABY,PDO,2017,1
49.207667,-122.988424,KEITH ST & ROYAL OAK AVE,BURNABY,PDO,2017,1
49.229311,-123.00587,KEMP ST & WILLINGDON AVE,BURNABY,PDO,2017,1
49.269788,-122.970099,KENSINGTON AVE & WINCH ST,BURNABY,PDO,2017,1
49.263407,-122.975987,KINGSLAND DR & LOUGHEED HWY,BURNABY,PDO,2017,1
49.22785,-122.997713,KINGSWAY & MCKERCHER AVE,BURNABY,PDO,2017,1
49.227002,-122.995091,KINGSWAY & MILLER AVE,BURNABY,PDO,2017,1
49.226873,-122.994674,KINGSWAY & TURNING LANE,BURNABY,PDO,2017,1
49.252949,-122.92616,LAKEDALE AVE & WESTLAKE ST,BURNABY,PDO,2017,1
49.227087,-122.969311,LAKEVIEW AVE & STANLEY ST,BURNABY,PDO,2017,1
49.219661,-122.950715,LINDEN AVE & VISTA CRES,BURNABY,PDO,2017,1
49.253306,-123.019793,LINWOOD ST & SMITH AVE,BURNABY,PDO,2017,1
49.244406,-123.019802,LISTER ST & SMITH AVE,BURNABY,PDO,2017,1
49.257138,-122.948675,LOUGHEED HWY & PHILLIPS AVE,BURNABY,PDO,2017,1
49.18838,-122.991334,LOWLAND DR & TILLICUM ST,BURNABY,PDO,2017,1
49.24666,-122.942129,LOZELLS AVE & MCCONNELL DR,BURNABY,PDO,2017,1
49.258889,-122.89879,LYNDHURST ST & NOEL DR,BURNABY,PDO,2017,1
49.219982,-122.982979,MACPHERSON AVE & SHORT ST,BURNABY,PDO,2017,1
49.275614,-123.008726,MADISON AVE & PARKER ST,BURNABY,PDO,2017,1
49.283744,-123.008607,MADISON AVE & TRIUMPH ST,BURNABY,PDO,2017,1
49.230913,-122.997775,MAITLAND ST & SUSSEX AVE,BURNABY,PDO,2017,1
49.226603,-122.956187,MALVERN AVE & MORLEY ST,BURNABY,PDO,2017,1
49.208107,-123.000607,MARINE DR & STRATHEARN AVE,BURNABY,PDO,2017,1
49.204806,-122.971161,MARINE DR & WILLARD ST,BURNABY,PDO,2017,1
49.227912,-122.991544,MARLBOROUGH AVE & SANDERS ST,BURNABY,PDO,2017,1
49.22255,-122.94581,MARY AVE & VISTA CRES,BURNABY,PDO,2017,1
49.222522,-123.00628,MAYWOOD ST & TELFORD AVE,BURNABY,PDO,2017,1
49.212222,-123.008701,MCKAY AVE & PORTLAND ST,BURNABY,PDO,2017,1
49.214829,-123.008666,MCKAY AVE & RUMBLE ST,BURNABY,PDO,2017,1
49.211213,-122.988458,MCKEE ST & ROYAL OAK AVE,BURNABY,PDO,2017,1
49.274584,-122.986599,MEADEDALE DR & SPRINGDALE CRT,BURNABY,PDO,2017,1
49.191401,-122.961988,MEADOW AVE & RIVERBEND DR,BURNABY,PDO,2017,1
49.207966,-122.961782,MISSION AVE & SOUTHPOINT DR,BURNABY,PDO,2017,1
49.243806,-122.977554,MONARCH ST & PERCIVAL AVE,BURNABY,PDO,2017,1
49.263796,-122.948045,MONTECITO DR & PHILLIPS AVE,BURNABY,PDO,2017,1
49.231076,-122.948482,MORLEY ST & WELSLEY DR,BURNABY,PDO,2017,1
49.259997,-123.019701,MYRTLE ST & SMITH AVE,BURNABY,PDO,2017,1
49.287466,-122.997006,N BETA AVE & PENZANCE DR,BURNABY,PDO,2017,1
49.285653,-123.02093,N ESMOND AVE & OXFORD ST,BURNABY,PDO,2017,1
49.274673,-123.003193,NAPIER ST & WILLINGDON AVE,BURNABY,PDO,2017,1
49.213896,-122.993901,NELSON AVE & NEVILLE ST,BURNABY,PDO,2017,1
49.212119,-122.993912,NELSON AVE & PORTLAND ST,BURNABY,PDO,2017,1
49.21655,-122.99395,NELSON AVE & WATLING ST,BURNABY,PDO,2017,1
49.21388,-122.980236,NEVILLE ST & PLUM AVE,BURNABY,PDO,2017,1
49.213913,-122.988482,NEVILLE ST & ROYAL OAK AVE,BURNABY,PDO,2017,1
49.232477,-122.926643,NEWCOMBE ST & WEDGEWOOD ST,BURNABY,PDO,2017,1
49.255544,-122.902997,NOEL DR & SULLIVAN ST,BURNABY,PDO,2017,1
49.222967,-122.979201,NOLAN ST & RUSSELL AVE,BURNABY,PDO,2017,1
49.189927,-122.988617,NORTH FRASER WAY & TILLICUM ST,BURNABY,PDO,2017,1
49.250618,-122.892949,NORTH RD & MALL ACCESS,BURNABY,PDO,2017,1
49.229613,-122.985713,OAKDALE RD & OAKLAND ST & SELMA AVE,BURNABY,PDO,2017,1
49.231054,-122.985507,OAKDALE RD & OAKMOUNT CRES,BURNABY,PDO,2017,1
49.229635,-122.987351,OAKLAND PL & OAKLAND ST & PEARL AVE,BURNABY,PDO,2017,1
49.282846,-123.00311,PANDORA ST & WILLINGDON AVE,BURNABY,PDO,2017,1
49.275598,-123.006004,PARKER ST & ROSSER AVE,BURNABY,PDO,2017,1
49.212286,-123.012407,PATTERSON AVE & PORTLAND ST & SUNCREST DR,BURNABY,PDO,2017,1
49.218392,-123.012427,PATTERSON AVE & VICTORY ST,BURNABY,PDO,2017,1
49.280095,-123.005908,PENDER ST & ROSSER AVE,BURNABY,PDO,2017,1
49.246112,-123.019795,PINE ST & SMITH AVE,BURNABY,PDO,2017,1
49.248229,-122.935307,PIPER AVE & WINSTON ST,BURNABY,PDO,2017,1
49.212113,-122.988464,PORTLAND ST & ROYAL OAK AVE,BURNABY,PDO,2017,1
49.214827,-122.96088,PRENTER ST & RUMBLE ST,BURNABY,PDO,2017,1
49.279903,-122.928575,RESIDENCE LANE & W CAMPUS RD,BURNABY,PDO,2017,1
49.188218,-122.972025,RIVERBEND DR & WIGGINS ST,BURNABY,PDO,2017,1
49.283721,-123.005853,ROSSER AVE & TRIUMPH ST,BURNABY,PDO,2017,1
49.217522,-122.988454,ROYAL OAK AVE & SIDLEY ST,BURNABY,PDO,2017,1
49.246956,-122.989047,ROYAL OAK AVE & SPRUCE ST,BURNABY,PDO,2017,1
49.216496,-122.98842,ROYAL OAK AVE & WATLING ST,BURNABY,PDO,2017,1
49.214829,-122.997526,RUMBLE ST & WAVERLEY AVE,BURNABY,PDO,2017,1
49.208841,-122.960189,SANDBORNE AVE & SOUTHPOINT DR,BURNABY,PDO,2017,1
49.266223,-122.927536,SHELLMONT ST & UNDERHILL AVE,BURNABY,PDO,2017,1
49.234851,-123.019902,SMITH AVE & THURSTON ST,BURNABY,PDO,2017,1
49.206751,-122.964002,SOUTHPOINT DR & SOUTHWYNDE AVE,BURNABY,PDO,2017,1
49.258406,-122.964618,SPERLING AVE & SPERLING AVE OFFRAMP & WINSTON ST,BURNABY,PDO,2017,1
49.249909,-122.964641,SPERLING AVE & SPROTT ST,BURNABY,PDO,2017,1
49.276422,-122.987858,SPRINGER AVE & VENABLES ST,BURNABY,PDO,2017,1
49.276288,-122.909581,TOWER RD & UNIVERSITY CRES,BURNABY,PDO,2017,1
49.277382,-123.003162,UNION ST & WILLINGDON AVE,BURNABY,PDO,2017,1
49.245684,-122.998051,VILLAGE DR & WAYBURNE DR,BURNABY,PDO,2017,1
49.251772,-122.9953,WAYBURNE DR & WOODSWORTH DR,BURNABY,PDO,2017,1
49.257424,-123.003973,WILLINGDON AVE & WILLINGDON AVE OFFRAMP,BURNABY,PDO,2017,1
49.207979,-122.947979,10TH AVE & 18TH ST & EIGHTEENTH ST & TENTH AVE,BURNABY,PDO,2017,2
49.215438,-122.93419,10TH AVE & TENTH AVE & TENTH ST,BURNABY,PDO,2017,2
49.219731,-122.928574,11TH AVE & 6TH ST,BURNABY,PDO,2017,2
49.221049,-122.939036,16TH AVE & BURGESS ST,BURNABY,PDO,2017,2
49.219491,-122.941976,16TH AVE & MARY AVE,BURNABY,PDO,2017,2
49.217019,-122.953669,16TH ST & EDMONDS ST,BURNABY,PDO,2017,2
49.222237,-122.938603,17TH AVE & CANADA WAY,BURNABY,PDO,2017,2
49.217834,-122.949542,18TH AVE & BRITTON ST,BURNABY,PDO,2017,2
49.232589,-122.938708,4TH ST & LAKEFIELD DR,BURNABY,PDO,2017,2
49.235921,-122.949116,6TH ST & BURNFIELD CRES,BURNABY,PDO,2017,2
49.226175,-122.937081,6TH ST & EDMONDS ST & TURNING LANE,BURNABY,PDO,2017,2
49.281958,-123.011423,ALBERT ST & CARLETON AVE,BURNABY,PDO,2017,2
49.264466,-123.000388,ALPHA AVE & DAWSON ST,BURNABY,PDO,2017,2
49.217484,-123.023459,ARBOR ST & BOUNDARY RD,BURNABY,PDO,2017,2
49.218363,-122.972055,ARBROATH ST & GILLEY AVE,BURNABY,PDO,2017,2
49.266256,-122.937031,ARDEN AVE & SHELLMONT ST,BURNABY,PDO,2017,2
49.261334,-122.955951,BAINBRIDGE AVE & BROADWAY,BURNABY,PDO,2017,2
49.251148,-122.95607,BAINBRIDGE AVE & WINSTON ST,BURNABY,PDO,2017,2
49.242956,-123.011133,BARKER AVE & MOSCROP ST,BURNABY,PDO,2017,2
49.24295,-123.00498,BARKER CRES & MOSCROP ST,BURNABY,PDO,2017,2
49.28785,-122.914582,BARNET HWY & CARIBOO RD N & TURNING LANE,BURNABY,PDO,2017,2
49.290195,-122.931816,BARNET HWY & TEXACO DR,BURNABY,PDO,2017,2
49.253457,-122.898631,BARTLETT CRT & CAMERON ST,BURNABY,PDO,2017,2
49.225078,-122.996745,BENNETT ST & BONSOR AVE,BURNABY,PDO,2017,2
49.226466,-123.006107,BERESFORD ST & MCKAY AVE,BURNABY,PDO,2017,2
49.218604,-122.980196,BERESFORD ST & MERRITT AVE,BURNABY,PDO,2017,2
49.229245,-123.012652,BERESFORD ST & PATTERSON AVE,BURNABY,PDO,2017,2
49.27312,-123.023505,BOUNDARY RD & CHARLES ST,BURNABY,PDO,2017,2
49.228093,-123.023516,BOUNDARY RD & E 46TH AVE,BURNABY,PDO,2017,2
49.226376,-123.023523,BOUNDARY RD & E 47TH AVE,BURNABY,PDO,2017,2
49.272115,-123.023549,BOUNDARY RD & KITCHENER ST,BURNABY,PDO,2017,2
49.253309,-123.02365,BOUNDARY RD & LINWOOD ST,BURNABY,PDO,2017,2
49.274875,-123.023534,BOUNDARY RD & NAPIER ST,BURNABY,PDO,2017,2
49.224638,-123.023484,BOUNDARY RD & UNNAMED LANE,BURNABY,PDO,2017,2
49.238761,-123.01584,BRANDON ST & INMAN AVE,BURNABY,PDO,2017,2
49.268298,-122.992189,BRENTLAWN DR & DELTA AVE,BURNABY,PDO,2017,2
49.261997,-122.95914,BROADWAY & CLIFF AVE,BURNABY,PDO,2017,2
49.26542,-122.979999,BROADWAY & LOUGHEED HWY,BURNABY,PDO,2017,2
49.224945,-122.980775,BRYANT ST & DUFFERIN AVE,BURNABY,PDO,2017,2
49.26727,-123.008881,BUCHANAN ST & DOUGLAS RD & MADISON AVE,BURNABY,PDO,2017,2
49.267444,-123.003208,BUCHANAN ST & WILLINGDON AVE,BURNABY,PDO,2017,2
49.233935,-122.957254,BUCKINGHAM AVE & BURRIS ST,BURNABY,PDO,2017,2
49.223391,-122.990327,BURLINGTON AVE & GRIMMER ST,BURNABY,PDO,2017,2
49.22193,-122.990475,BURLINGTON AVE & IMPERIAL ST,BURNABY,PDO,2017,2
49.23058,-122.963315,BURRIS ST & LEIBLY AVE,BURNABY,PDO,2017,2
49.234416,-122.994219,BUXTON ST & NELSON AVE,BURNABY,PDO,2017,2
49.193424,-122.997462,BYRNE RD & LOWLAND DR,BURNABY,PDO,2017,2
49.254663,-123.015098,CANADA WAY & CURLE AVE,BURNABY,PDO,2017,2
49.227987,-122.945734,CANADA WAY & FORMBY ST,BURNABY,PDO,2017,2
49.253563,-122.989099,CANADA WAY & LAUREL ST & ROYAL OAK AVE,BURNABY,PDO,2017,2
49.254369,-122.991099,CANADA WAY & SCHOU ST,BURNABY,PDO,2017,2
49.28022,-122.990386,CAPITOL DR & HASTINGS ST & HYTHE AVE,BURNABY,PDO,2017,2
49.212961,-122.993907,CLINTON ST & NELSON AVE,BURNABY,PDO,2017,2
49.213016,-122.988474,CLINTON ST & ROYAL OAK AVE,BURNABY,PDO,2017,2
49.255446,-122.917764,COMMERCE CRT & PRODUCTION WAY & THUNDERBIRD CRES,BURNABY,PDO,2017,2
49.277295,-122.909226,CORNERSTONE MEWS & SLOPES MEWS & TOWER RD,BURNABY,PDO,2017,2
49.239025,-122.964727,DEER LAKE AVE & RUGBY ST & SPERLING AVE,BURNABY,PDO,2017,2
49.241424,-122.995066,DEER LAKE PKY & GARDEN GROVE DR,BURNABY,PDO,2017,2
49.280153,-122.992214,DELTA AVE & HASTINGS ST,BURNABY,PDO,2017,2
49.277337,-122.992107,DELTA AVE & UNION ST,BURNABY,PDO,2017,2
49.223491,-122.984232,DENBIGH AVE & KINGSWAY,BURNABY,PDO,2017,2
49.256295,-123.008296,DOMINION ST & SUMNER AVE,BURNABY,PDO,2017,2
49.251837,-122.98167,DOUGLAS RD & HARDWICK ST,BURNABY,PDO,2017,2
49.258366,-122.983023,DOUGLAS RD & REGENT ST,BURNABY,PDO,2017,2
49.27251,-122.953497,DUTHIE AVE & GREYSTONE DR,BURNABY,PDO,2017,2
49.26796,-122.953384,DUTHIE AVE & HALIFAX ST,BURNABY,PDO,2017,2
49.260172,-123.001667,EASTBROOK PKY & STILL CREEK AVE,BURNABY,PDO,2017,2
49.25777,-122.916821,EASTLAKE DR & PRODUCTION WAY,BURNABY,PDO,2017,2
49.219812,-122.949008,EDMONDS ST & FULTON AVE & NOBLE LANE,BURNABY,PDO,2017,2
49.221207,-122.954907,ELWELL ST & HALL AVE,BURNABY,PDO,2017,2
49.221215,-122.957546,ELWELL ST & SALISBURY AVE,BURNABY,PDO,2017,2
49.279316,-123.021035,ESMOND AVE & FRANCES ST,BURNABY,PDO,2017,2
49.281113,-123.020983,ESMOND AVE & HASTINGS ST,BURNABY,PDO,2017,2
49.279266,-123.014212,FRANCES ST & GILMORE AVE,BURNABY,PDO,2017,2
49.279199,-123.003176,FRANCES ST & WILLINGDON AVE,BURNABY,PDO,2017,2
49.278269,-123.00318,GEORGIA ST & WILLINGDON AVE,BURNABY,PDO,2017,2
49.205418,-122.978272,GILLEY AVE & MARINE DR,BURNABY,PDO,2017,2
49.21201,-122.971917,GILLEY AVE & PORTLAND ST,BURNABY,PDO,2017,2
49.257208,-123.013945,GILMORE AVE & MANOR ST,BURNABY,PDO,2017,2
49.257949,-123.012037,GILMORE AVE DIVERSION & TRANS-CANADA HWY,BURNABY,PDO,2017,2
49.19437,-122.970093,GLENWOOD DR & NORTH FRASER WAY,BURNABY,PDO,2017,2
49.250945,-122.948742,GOVERNMENT RD & PHILLIPS AVE,BURNABY,PDO,2017,2
49.232848,-123.008825,GRANGE ST & HALLEY AVE,BURNABY,PDO,2017,2
49.280358,-122.965824,GROVE AVE & HASTINGS ST,BURNABY,PDO,2017,2
49.235325,-122.90006,HOLMES ST & SAPPERTON AVE,BURNABY,PDO,2017,2
49.221525,-122.947721,HUMPHRIES AVE & VISTA CRES,BURNABY,PDO,2017,2
49.246621,-123.006967,HUXLEY AVE & SPRUCE ST,BURNABY,PDO,2017,2
49.248821,-123.017437,INGLETON AVE & KINCAID ST,BURNABY,PDO,2017,2
49.260868,-123.017828,INGLETON AVE & STILL CREEK AVE,BURNABY,PDO,2017,2
49.215579,-122.988449,IRMIN ST & ROYAL OAK AVE,BURNABY,PDO,2017,2
49.263533,-123.006024,JUNEAU ST & ROSSER AVE,BURNABY,PDO,2017,2
49.263517,-123.003324,JUNEAU ST & WILLINGDON AVE,BURNABY,PDO,2017,2
49.274307,-122.970087,KENSINGTON AVE & NAPIER ST,BURNABY,PDO,2017,2
49.260703,-122.964803,KENSINGTON AVE & SPERLING AVE,BURNABY,PDO,2017,2
49.248458,-122.989046,KINCAID ST & ROYAL OAK AVE,BURNABY,PDO,2017,2
49.229239,-123.001879,KINGSWAY & SILVER DR,BURNABY,PDO,2017,2
49.271949,-123.003195,KITCHENER ST & WILLINGDON AVE,BURNABY,PDO,2017,2
49.254174,-123.019785,LAUREL ST & SMITH AVE,BURNABY,PDO,2017,2
49.25718,-123.008287,MANOR ST & SUMNER AVE,BURNABY,PDO,2017,2
49.209152,-123.004976,MARINE DR & SUSSEX AVE,BURNABY,PDO,2017,2
49.197435,-122.973837,MARINE WAY & MALL ACCESS,BURNABY,PDO,2017,2
49.223311,-123.00804,MAYWOOD ST & SILVER AVE,BURNABY,PDO,2017,2
49.214855,-122.990267,MCGREGOR AVE & RUMBLE ST,BURNABY,PDO,2017,2
49.210967,-122.993977,MCKEE PL & NELSON AVE,BURNABY,PDO,2017,2
49.218454,-122.994032,NELSON AVE & VICTORY ST,BURNABY,PDO,2017,2
49.226924,-122.988935,NEWTON ST & ROYAL OAK AVE,BURNABY,PDO,2017,2
49.249939,-122.970901,NORLAND AVE & SPROTT ST,BURNABY,PDO,2017,2
49.244647,-122.892658,NORTH RD & ROCHESTER ST,BURNABY,PDO,2017,2
49.240235,-123.003396,PRICE ST & WILDWOOD CRES & WILLINGDON AVE,BURNABY,PDO,2017,2
49.254343,-122.918876,PRODUCTION WAY & THUNDERBIRD CRES,BURNABY,PDO,2017,2
49.214855,-122.985762,ROSLYN AVE & RUMBLE ST,BURNABY,PDO,2017,2
49.218494,-122.9885,ROYAL OAK AVE & VICTORY ST,BURNABY,PDO,2017,2
49.214841,-123.004922,RUMBLE ST & SUSSEX AVE,BURNABY,PDO,2017,2
49.246993,-123.019807,SMITH AVE & SPRUCE ST,BURNABY,PDO,2017,2
49.249709,-123.019818,SMITH AVE & SUNSET ST,BURNABY,PDO,2017,2
49.277799,-122.964639,SPERLING AVE & UNION ST,BURNABY,PDO,2017,2
49.260839,-122.993365,STILL CREEK AVE & WESTMINSTER AVE,BURNABY,PDO,2017,2
49.276782,-122.9054,UNIVERSITY CRES & UNIVERSITY HIGH ST,BURNABY,PDO,2017,2
49.235302,-122.897202,10TH AVE & AMESS ST & E TENTH AVE & HOLMES ST,BURNABY,PDO,2017,3
49.220334,-122.925085,10TH AVE & FOURTH ST & TENTH AVE,BURNABY,PDO,2017,3
49.217639,-122.932473,11TH AVE & CANADA WAY,BURNABY,PDO,2017,3
49.220505,-122.929546,12TH AVE & 6TH ST,BURNABY,PDO,2017,3
49.224601,-122.924329,13TH AVE & 2ND ST,BURNABY,PDO,2017,3
49.221894,-122.931293,14TH AVE & 6TH ST,BURNABY,PDO,2017,3
49.209801,-122.953734,14TH AVE & GRIFFITHS DR,BURNABY,PDO,2017,3
49.222528,-122.932091,15TH AVE & 6TH ST,BURNABY,PDO,2017,3
49.227942,-122.925251,16TH AVE & 1ST ST,BURNABY,PDO,2017,3
49.221656,-122.937843,16TH AVE & CANADA WAY,BURNABY,PDO,2017,3
49.225497,-122.935843,19TH AVE & 6TH ST,BURNABY,PDO,2017,3
49.218088,-122.948464,19TH AVE & KINGSWAY,BURNABY,PDO,2017,3
49.269363,-123.014259,1ST AVE & DOUGLAS RD & GILMORE AVE,BURNABY,PDO,2017,3
49.268465,-123.016347,2ND AVE & MACDONALD AVE,BURNABY,PDO,2017,3
49.236944,-123.006197,ABBEY AVE & BURKE ST,BURNABY,PDO,2017,3
